id,purchase_id,product_id,quantity,unit,unit_value,total_value,contract_value,observation,created_at,updated_at
228,89,193,3,0,22.3399999999999999,67.019999999999996,0,,2015-10-01T20:48:35.241+00:00,2015-10-01T20:48:35.241+00:00
229,90,194,6,0,4,24,0,,2015-10-01T20:54:35.672+00:00,2015-10-01T20:54:35.672+00:00
230,90,103,10,0,1.10000000000000009,11,0,,2015-10-01T20:54:35.682+00:00,2015-10-01T20:54:35.682+00:00
231,90,133,20,0,0.100000000000000006,2,0,,2015-10-01T20:54:35.692+00:00,2015-10-01T20:54:35.692+00:00
232,90,79,10,0,8,80,0,,2015-10-01T20:54:35.696+00:00,2015-10-01T20:54:35.696+00:00
233,90,195,12,0,3.54999999999999982,42.6000000000000014,0,,2015-10-01T20:54:35.713+00:00,2015-10-01T20:54:35.713+00:00
234,90,196,20,0,6.25,125,0,,2015-10-01T20:54:35.721+00:00,2015-10-01T20:54:35.721+00:00
235,90,83,1,0,45,45,0,,2015-10-01T20:54:35.731+00:00,2015-10-01T20:54:35.731+00:00
236,90,197,4,0,8.59999999999999964,34.3999999999999986,0,,2015-10-01T20:54:35.748+00:00,2015-10-01T20:54:35.748+00:00
237,90,198,4,0,28.5,114,0,,2015-10-01T20:54:35.753+00:00,2015-10-01T20:54:35.753+00:00
238,91,199,1,0,28.1099999999999994,28.1099999999999994,0,,2015-10-01T20:59:10.430+00:00,2015-10-01T20:59:10.430+00:00
239,91,18,4,1,43.1799999999999997,186.969999999999999,0,,2015-10-01T20:59:10.436+00:00,2015-10-01T20:59:10.436+00:00
243,94,203,1,0,80,80,0,,2015-10-02T13:35:15.121+00:00,2015-10-02T13:35:15.121+00:00
244,95,204,1,0,143.780000000000001,143.780000000000001,0,,2015-10-02T13:42:14.797+00:00,2015-10-02T13:42:14.797+00:00
242,93,161,1,0,200,200,0,,2015-10-02T13:33:38.328+00:00,2015-10-02T13:43:30.641+00:00
241,92,205,10,2,21,210,0,,2015-10-02T13:20:18.895+00:00,2015-10-02T13:58:04.148+00:00
240,92,129,1,2,50,50,0,,2015-10-02T13:20:18.873+00:00,2015-10-02T13:58:04.153+00:00
245,96,206,10,0,15,150,0,,2015-10-02T14:07:10.739+00:00,2015-10-02T14:07:10.739+00:00
246,96,207,2,0,60,120,0,,2015-10-02T14:07:10.743+00:00,2015-10-02T14:07:10.743+00:00
247,97,208,2,0,134.560000000000002,269.120000000000005,0,,2015-10-02T14:11:24.081+00:00,2015-10-02T14:11:24.081+00:00
248,97,209,3,0,91.3599999999999994,274.079999999999984,0,,2015-10-02T14:11:24.090+00:00,2015-10-02T14:11:24.090+00:00
249,97,210,8,2,15.1699999999999999,121.359999999999999,0,,2015-10-02T14:11:24.106+00:00,2015-10-02T14:11:24.106+00:00
250,97,211,1,0,8.64000000000000057,8.64000000000000057,0,,2015-10-02T14:11:24.122+00:00,2015-10-02T14:11:24.122+00:00
251,97,212,1,0,9.90000000000000036,9.90000000000000036,0,,2015-10-02T14:11:24.150+00:00,2015-10-02T14:11:24.150+00:00
252,97,213,2,0,4.48000000000000043,8.96000000000000085,0,,2015-10-02T14:11:24.171+00:00,2015-10-02T14:11:24.171+00:00
253,98,214,2,0,200,400,0,,2015-10-02T14:13:00.629+00:00,2015-10-02T14:13:00.629+00:00
254,99,215,1,0,150,150,0,,2015-10-02T14:15:18.916+00:00,2015-10-02T14:15:18.916+00:00
255,100,216,3,0,80,240,0,,2015-10-02T14:16:48.372+00:00,2015-10-02T14:16:48.372+00:00
256,101,13,10,2,8.10999999999999943,81.0999999999999943,0,,2015-10-02T14:19:50.290+00:00,2015-10-02T14:19:50.290+00:00
257,101,16,15,2,24.8999999999999986,373.5,0,,2015-10-02T14:19:50.294+00:00,2015-10-02T14:19:50.294+00:00
258,101,217,10,2,2.60000000000000009,26,0,,2015-10-02T14:19:50.301+00:00,2015-10-02T14:19:50.301+00:00
259,101,218,10,2,3.39999999999999991,34,0,,2015-10-02T14:19:50.308+00:00,2015-10-02T14:19:50.308+00:00
260,102,219,1,0,490,490,0,,2015-10-02T14:20:06.439+00:00,2015-10-02T14:20:06.439+00:00
261,103,160,1,0,250,250,0,,2015-10-02T14:22:16.422+00:00,2015-10-02T14:22:16.422+00:00
262,104,85,30,2,3.25,97.5,0,,2015-10-02T14:22:59.110+00:00,2015-10-02T14:22:59.110+00:00
263,105,220,6,0,2.64000000000000012,15.8399999999999999,0,,2015-10-02T14:23:57.317+00:00,2015-10-02T14:23:57.317+00:00
264,105,221,6,0,13.9600000000000009,83.7600000000000051,0,,2015-10-02T14:23:57.320+00:00,2015-10-02T14:23:57.320+00:00
265,105,222,2,0,13.9700000000000006,27.9400000000000013,0,,2015-10-02T14:23:57.324+00:00,2015-10-02T14:23:57.324+00:00
266,106,223,2,0,15.4299999999999997,30.8599999999999994,0,,2015-10-02T14:24:53.173+00:00,2015-10-02T14:24:53.173+00:00
267,106,224,2,0,15.4299999999999997,30.8599999999999994,0,,2015-10-02T14:24:53.179+00:00,2015-10-02T14:24:53.179+00:00
268,107,225,2,0,200,400,0,,2015-10-02T14:25:15.008+00:00,2015-10-02T14:25:15.008+00:00
269,108,28,150,0,2.5,375,0,,2015-10-02T14:27:12.393+00:00,2015-10-02T14:27:12.393+00:00
270,109,226,10,0,4.04000000000000004,40.3999999999999986,0,,2015-10-02T14:32:15.268+00:00,2015-10-02T14:32:15.268+00:00
272,109,228,10,0,0.770000000000000018,7.70000000000000018,0,,2015-10-02T14:32:15.276+00:00,2015-10-02T14:32:15.276+00:00
273,109,229,1,0,0.599999999999999978,0.599999999999999978,0,,2015-10-02T14:33:17.942+00:00,2015-10-02T14:33:17.942+00:00
274,110,230,3,0,19.8999999999999986,59.7000000000000028,0,,2015-10-02T14:34:14.024+00:00,2015-10-02T14:34:14.024+00:00
275,110,231,2,0,15.5,31,0,,2015-10-02T14:34:14.027+00:00,2015-10-02T14:34:14.027+00:00
276,111,232,2,0,16.8999999999999986,33.7999999999999972,0,,2015-10-02T14:37:53.122+00:00,2015-10-02T14:37:53.122+00:00
277,111,233,3,0,11.5,34.5,0,,2015-10-02T14:37:53.127+00:00,2015-10-02T14:37:53.127+00:00
271,109,234,4,0,26.4899999999999984,105.959999999999994,0,,2015-10-02T14:32:15.273+00:00,2015-10-02T14:40:56.636+00:00
278,112,235,1,0,300,300,0,,2015-10-02T14:43:33.761+00:00,2015-10-02T14:43:33.761+00:00
279,113,236,30,2,2.93999999999999995,88.2000000000000028,98.7000000000000028,,2015-10-02T14:45:25.945+00:00,2015-10-02T14:45:25.945+00:00
280,114,237,10,0,14.4000000000000004,144,0,,2015-10-02T14:51:49.401+00:00,2015-10-02T14:51:49.401+00:00
281,115,238,1,0,5,5,0,,2015-10-02T14:51:50.312+00:00,2015-10-02T14:51:50.312+00:00
282,115,239,1,0,80,80,0,,2015-10-02T14:51:50.317+00:00,2015-10-02T14:51:50.317+00:00
283,116,240,2,0,30,60,0,,2015-10-02T14:53:45.509+00:00,2015-10-02T14:53:45.509+00:00
284,116,241,2,0,30,60,0,,2015-10-02T14:53:45.512+00:00,2015-10-02T14:53:45.512+00:00
286,118,243,2,0,19.8000000000000007,39.6000000000000014,0,,2015-10-02T14:57:57.643+00:00,2015-10-02T14:57:57.643+00:00
287,118,244,5,0,5,25,0,,2015-10-02T14:57:57.646+00:00,2015-10-02T14:57:57.646+00:00
288,118,245,10,0,9,90,0,,2015-10-02T14:57:57.650+00:00,2015-10-02T14:57:57.650+00:00
289,118,246,5,0,3.89999999999999991,19.5,0,,2015-10-02T14:57:57.653+00:00,2015-10-02T14:57:57.653+00:00
290,118,247,50,0,0.179999999999999993,9,0,,2015-10-02T14:57:57.657+00:00,2015-10-02T14:57:57.657+00:00
291,118,248,1,0,114,114,0,,2015-10-02T14:57:57.663+00:00,2015-10-02T14:57:57.663+00:00
292,118,83,4,0,45,180,0,,2015-10-02T14:57:57.667+00:00,2015-10-02T14:57:57.667+00:00
293,118,117,1,0,3.79999999999999982,3.79999999999999982,0,,2015-10-02T14:57:57.670+00:00,2015-10-02T14:57:57.670+00:00
294,118,249,1,0,9,9,0,,2015-10-02T14:57:57.673+00:00,2015-10-02T14:57:57.673+00:00
295,118,101,50,0,0.179999999999999993,9,0,,2015-10-02T14:57:57.676+00:00,2015-10-02T15:01:26.469+00:00
296,114,79,30,0,8,240,0,,2015-10-02T15:03:54.230+00:00,2015-10-02T15:03:54.230+00:00
297,114,48,15,0,2.60000000000000009,39,0,,2015-10-02T15:03:54.247+00:00,2015-10-02T15:03:54.247+00:00
298,119,250,1,0,123,123,0,,2015-10-02T15:12:57.451+00:00,2015-10-02T15:12:57.451+00:00
299,119,251,1,0,42,42,0,,2015-10-02T15:12:57.467+00:00,2015-10-02T15:12:57.467+00:00
300,119,252,2,0,18,36,0,,2015-10-02T15:12:57.473+00:00,2015-10-02T15:12:57.473+00:00
301,119,253,1,0,15,15,0,,2015-10-02T15:12:57.477+00:00,2015-10-02T15:12:57.477+00:00
302,119,254,1,0,100,100,0,,2015-10-02T15:12:57.481+00:00,2015-10-02T15:12:57.481+00:00
303,120,255,1,0,42,42,0,,2015-10-02T15:17:10.550+00:00,2015-10-02T15:17:10.550+00:00
304,120,256,2,0,74,148,0,,2015-10-02T15:17:10.554+00:00,2015-10-02T15:17:10.554+00:00
305,120,257,1,0,20,20,0,,2015-10-02T15:17:10.561+00:00,2015-10-02T15:17:10.561+00:00
306,120,258,1,0,33,33,0,,2015-10-02T15:17:10.565+00:00,2015-10-02T15:17:10.565+00:00
307,120,259,1,0,135,135,0,,2015-10-02T15:17:10.568+00:00,2015-10-02T15:17:10.568+00:00
308,120,260,1,0,25,25,0,,2015-10-02T15:17:10.573+00:00,2015-10-02T15:17:10.573+00:00
309,120,254,1,0,190,190,0,,2015-10-02T15:17:10.577+00:00,2015-10-02T15:17:10.577+00:00
310,121,261,1,0,53,53,0,,2015-10-02T15:18:52.217+00:00,2015-10-02T15:18:52.217+00:00
311,121,253,1,0,15,15,0,,2015-10-02T15:18:52.229+00:00,2015-10-02T15:18:52.229+00:00
312,121,262,1,0,60,60,0,,2015-10-02T15:18:52.237+00:00,2015-10-02T15:18:52.237+00:00
285,117,263,1,0,196.400000000000006,196.400000000000006,0,,2015-10-02T14:55:46.874+00:00,2015-10-02T15:23:08.094+00:00
313,122,160,1,0,75,75,0,,2015-10-02T16:59:32.481+00:00,2015-10-02T16:59:32.481+00:00
314,123,264,1,0,367.920000000000016,367.920000000000016,0,,2015-10-02T17:17:57.707+00:00,2015-10-02T17:17:57.707+00:00
315,124,265,2,0,72.2000000000000028,144.400000000000006,0,,2015-10-02T17:21:51.765+00:00,2015-10-02T17:21:51.765+00:00
316,125,265,2,0,72.2000000000000028,144.400000000000006,0,,2015-10-02T17:21:54.251+00:00,2015-10-02T17:21:54.251+00:00
317,126,214,1,0,220,220,0,,2015-10-02T17:32:47.321+00:00,2015-10-02T17:32:47.321+00:00
318,127,266,1,0,280,280,0,,2015-10-02T17:37:08.946+00:00,2015-10-02T17:37:08.946+00:00
319,128,267,5,0,4.41999999999999993,22.1000000000000014,0,,2015-10-02T17:38:48.976+00:00,2015-10-02T17:38:48.976+00:00
320,128,268,1,0,13.5,13.5,0,,2015-10-02T17:38:48.990+00:00,2015-10-02T17:38:48.990+00:00
321,128,92,0,0,467.5,0,0,,2015-10-02T17:38:48.998+00:00,2015-10-02T17:38:48.998+00:00
322,129,269,6,0,15.3499999999999996,92.0999999999999943,0,,2015-10-02T17:52:47.560+00:00,2015-10-02T17:52:47.560+00:00
323,129,270,6,0,19.870000000000001,119.219999999999999,0,,2015-10-02T17:52:47.570+00:00,2015-10-02T17:52:47.570+00:00
324,129,271,6,0,9.26999999999999957,55.6199999999999974,0,,2015-10-02T17:52:47.577+00:00,2015-10-02T17:52:47.577+00:00
325,129,272,10,0,5.05999999999999961,50.6000000000000014,0,,2015-10-02T17:52:47.587+00:00,2015-10-02T17:52:47.587+00:00
326,130,273,3,0,41,123,0,,2015-10-02T17:58:34.470+00:00,2015-10-02T17:58:34.470+00:00
327,130,274,0,1,47,14.0999999999999996,0,,2015-10-02T17:58:34.486+00:00,2015-10-02T17:58:34.486+00:00
328,131,275,105,5,3.5,368.829999999999984,0,,2015-10-02T18:01:18.055+00:00,2015-10-02T18:01:18.055+00:00
329,131,276,80,5,3.5,280,0,,2015-10-02T18:01:18.182+00:00,2015-10-02T18:01:18.182+00:00
330,131,277,80,5,3.5,280,0,,2015-10-02T18:01:18.189+00:00,2015-10-02T18:01:18.189+00:00
331,132,275,105,5,3.5,368.829999999999984,0,,2015-10-02T18:01:18.471+00:00,2015-10-02T18:01:18.471+00:00
332,132,276,80,5,3.5,280,0,,2015-10-02T18:01:18.496+00:00,2015-10-02T18:01:18.496+00:00
333,132,277,80,5,3.5,280,0,,2015-10-02T18:01:18.502+00:00,2015-10-02T18:01:18.502+00:00
334,133,275,87,5,3.5,304.5,0,,2015-10-02T18:03:10.082+00:00,2015-10-02T18:03:10.082+00:00
335,133,276,80,5,3.5,280,0,,2015-10-02T18:03:10.088+00:00,2015-10-02T18:03:10.088+00:00
336,133,278,120,5,3.5,420,0,,2015-10-02T18:03:10.091+00:00,2015-10-02T18:03:10.091+00:00
337,134,279,1,0,440,440,0,,2015-10-02T18:09:26.176+00:00,2015-10-02T18:09:26.176+00:00
338,135,160,1,0,75,75,0,,2015-10-02T18:22:54.922+00:00,2015-10-02T18:22:54.922+00:00
339,136,280,1,0,50,50,0,,2015-10-02T18:25:32.276+00:00,2015-10-02T18:25:32.276+00:00
340,136,281,1,0,80,80,0,,2015-10-02T18:25:32.281+00:00,2015-10-02T18:25:32.281+00:00
341,137,279,1,0,300,300,0,,2015-10-02T18:27:16.220+00:00,2015-10-02T18:27:16.220+00:00
342,138,286,1,0,1480,1480,0,,2015-10-05T13:46:18.331+00:00,2015-10-05T13:46:18.331+00:00
344,139,298,2,0,490.329999999999984,980.659999999999968,1118.1400000000001,,2015-10-05T20:07:17.170+00:00,2015-10-05T20:07:17.170+00:00
343,139,297,2,0,566.759999999999991,1133.51999999999998,1292.43000000000006,,2015-10-05T20:07:17.157+00:00,2015-10-05T20:57:27.956+00:00
345,140,299,1,0,95,95,0,,2015-10-06T13:48:44.039+00:00,2015-10-06T13:48:44.039+00:00
346,140,300,2,0,3.89999999999999991,7.79999999999999982,0,,2015-10-06T13:48:44.052+00:00,2015-10-06T13:48:44.052+00:00
347,141,301,1,0,139,139,0,,2015-10-06T13:53:06.365+00:00,2015-10-06T13:53:06.365+00:00
348,142,79,20,0,7,140,0,,2015-10-06T13:55:51.004+00:00,2015-10-06T13:55:51.004+00:00
349,143,302,1,0,5,5,0,,2015-10-06T13:58:46.626+00:00,2015-10-06T13:58:46.626+00:00
350,143,303,10,0,1.39999999999999991,14,0,,2015-10-06T13:58:46.630+00:00,2015-10-06T13:58:46.630+00:00
351,143,137,2,0,37,74,0,,2015-10-06T13:58:46.634+00:00,2015-10-06T13:58:46.634+00:00
352,144,304,2,0,175,350,399.069999999999993,,2015-10-06T14:00:52.324+00:00,2015-10-06T14:00:52.324+00:00
353,145,305,1,0,1230,1230,1402.44000000000005,,2015-10-06T14:08:17.283+00:00,2015-10-06T14:08:17.283+00:00
354,146,144,30,2,4.20000000000000018,126,126,,2015-10-06T14:13:28.689+00:00,2015-10-06T14:13:28.689+00:00
355,146,306,2,0,3.29999999999999982,6.59999999999999964,7.51999999999999957,,2015-10-06T14:13:28.694+00:00,2015-10-06T14:13:28.694+00:00
356,147,307,7,2,20.8599999999999994,160.620000000000005,182.430000000000007,,2015-10-06T14:18:58.337+00:00,2015-10-06T14:18:58.337+00:00
357,148,308,1,0,11.9000000000000004,11.9000000000000004,0,,2015-10-06T14:28:41.509+00:00,2015-10-06T14:28:41.509+00:00
358,148,309,1,0,9.99000000000000021,9.99000000000000021,0,,2015-10-06T14:28:41.515+00:00,2015-10-06T14:28:41.515+00:00
359,149,129,20,0,21,420,0,,2015-10-06T14:32:07.943+00:00,2015-10-06T14:32:07.943+00:00
360,150,310,1,0,181.159999999999997,181.159999999999997,0,,2015-10-06T14:34:25.955+00:00,2015-10-06T14:34:25.955+00:00
361,151,311,1,0,75,75,0,,2015-10-06T14:50:16.296+00:00,2015-10-06T14:50:16.296+00:00
362,152,160,1,0,75,75,0,,2015-10-06T14:52:37.391+00:00,2015-10-06T14:52:37.391+00:00
363,153,311,1,0,75,75,0,,2015-10-06T14:53:53.503+00:00,2015-10-06T14:53:53.503+00:00
364,154,160,1,0,75,75,0,,2015-10-06T14:55:55.898+00:00,2015-10-06T14:55:55.898+00:00
365,156,160,1,0,75,75,0,,2015-10-06T18:15:51.175+00:00,2015-10-06T18:15:51.175+00:00
366,157,275,30,5,3.5,105.25,0,,2015-10-06T19:20:21.041+00:00,2015-10-06T19:20:21.041+00:00
367,157,275,14,5,3.5,51.5900000000000034,0,,2015-10-06T19:20:21.070+00:00,2015-10-06T19:20:21.070+00:00
368,157,275,40,5,3.5,140.349999999999994,0,,2015-10-06T19:20:21.076+00:00,2015-10-06T19:20:21.076+00:00
369,157,275,40,5,3.5,140.349999999999994,0,,2015-10-06T19:20:21.079+00:00,2015-10-06T19:20:21.079+00:00
370,157,275,40,5,3.5,140.349999999999994,0,,2015-10-06T19:20:21.100+00:00,2015-10-06T19:20:21.100+00:00
371,158,313,17,5,3.41000000000000014,61.3500000000000014,0,,2015-10-06T19:48:43.802+00:00,2015-10-06T19:48:43.802+00:00
372,158,314,15,5,3.41000000000000014,54.5300000000000011,0,,2015-10-06T19:48:43.828+00:00,2015-10-06T19:48:43.828+00:00
373,158,315,44,5,2.99000000000000021,134.490000000000009,0,,2015-10-06T19:48:43.833+00:00,2015-10-06T19:48:43.833+00:00
374,158,150,35,5,3.41000000000000014,122.730000000000004,0,,2015-10-06T19:48:43.841+00:00,2015-10-06T19:48:43.841+00:00
375,158,316,53,5,3.5,187.909999999999997,0,,2015-10-06T19:48:43.859+00:00,2015-10-06T19:48:43.859+00:00
376,158,317,45,5,3.5,157.75,0,,2015-10-06T19:48:43.863+00:00,2015-10-06T19:48:43.863+00:00
377,158,318,16,5,3.5,56.1400000000000006,0,,2015-10-06T19:48:43.867+00:00,2015-10-06T19:48:43.867+00:00
378,158,313,18,5,3.5,63.1400000000000006,0,,2015-10-06T19:48:43.871+00:00,2015-10-06T19:48:43.871+00:00
379,158,319,40,5,3.5,140.349999999999994,0,,2015-10-06T19:48:43.875+00:00,2015-10-06T19:48:43.875+00:00
380,158,320,45,5,2.97999999999999998,134.490000000000009,0,,2015-10-06T19:48:43.920+00:00,2015-10-06T19:48:43.920+00:00
381,158,321,39,5,3.5,138,0,,2015-10-06T19:48:43.924+00:00,2015-10-06T19:48:43.924+00:00
382,158,276,40,5,3.39999999999999991,136.680000000000007,0,,2015-10-06T19:48:43.969+00:00,2015-10-06T19:48:43.969+00:00
383,158,155,26,5,3.39999999999999991,91.4599999999999937,0,,2015-10-06T19:48:43.984+00:00,2015-10-06T19:48:43.984+00:00
384,158,317,37,5,3.5,130.030000000000001,0,,2015-10-06T19:48:44.004+00:00,2015-10-06T19:48:44.004+00:00
385,158,322,45,5,2.97999999999999998,134.490000000000009,0,,2015-10-06T19:48:44.055+00:00,2015-10-06T19:48:44.055+00:00
386,158,149,60,5,3.5,211.259999999999991,0,,2015-10-06T19:48:44.063+00:00,2015-10-06T19:48:44.063+00:00
387,158,317,36,5,3.39999999999999991,123.25,0,,2015-10-06T19:48:44.109+00:00,2015-10-06T19:48:44.109+00:00
388,159,325,1,0,1570,1570,0,,2015-10-07T14:18:10.117+00:00,2015-10-07T14:18:10.117+00:00
389,160,331,1,0,2900,2900,0,,2015-10-08T14:09:16.647+00:00,2015-10-08T14:09:16.647+00:00
390,161,92,1,0,467.5,467.5,481.519999999999982,,2015-10-08T19:49:43.787+00:00,2015-10-08T19:49:43.787+00:00
391,161,93,1,0,603.899999999999977,603.899999999999977,688.559999999999945,,2015-10-08T19:49:43.800+00:00,2015-10-08T19:49:43.800+00:00
392,162,92,1,0,467.5,467.5,481.519999999999982,,2015-10-08T19:49:44.121+00:00,2015-10-08T19:49:44.121+00:00
393,162,93,1,0,603.899999999999977,603.899999999999977,688.559999999999945,,2015-10-08T19:49:44.129+00:00,2015-10-08T19:49:44.129+00:00
394,163,128,20,0,39.5,790,0,,2015-10-08T19:51:45.239+00:00,2015-10-08T19:51:45.239+00:00
395,164,192,5,0,3.02000000000000002,15.0999999999999996,0,,2015-10-08T20:03:22.835+00:00,2015-10-08T20:03:22.835+00:00
396,164,335,27,0,7.66999999999999993,207.090000000000003,0,,2015-10-08T20:03:22.839+00:00,2015-10-08T20:03:22.839+00:00
397,164,336,6,0,11.0999999999999996,66.5999999999999943,0,,2015-10-08T20:03:22.841+00:00,2015-10-08T20:03:22.841+00:00
398,164,337,3,0,7.66999999999999993,23.0100000000000016,0,,2015-10-08T20:03:22.887+00:00,2015-10-08T20:03:22.887+00:00
399,164,338,3,0,7.66999999999999993,23.0100000000000016,0,,2015-10-08T20:03:22.924+00:00,2015-10-08T20:03:22.924+00:00
400,165,328,1,0,940,940,0,,2015-10-13T13:11:02.272+00:00,2015-10-13T13:11:02.272+00:00
401,165,346,1,0,498,498,0,,2015-10-13T13:11:04.140+00:00,2015-10-13T13:11:04.140+00:00
402,165,347,1,0,84,84,0,,2015-10-13T13:11:04.143+00:00,2015-10-13T13:11:04.143+00:00
404,166,349,1,0,588,588,0,,2015-10-13T13:14:05.994+00:00,2015-10-13T13:17:49.773+00:00
403,166,348,1,0,210,210,0,,2015-10-13T13:14:05.990+00:00,2015-10-13T13:17:49.783+00:00
406,168,361,1,0,3795.23000000000002,3795.23000000000002,4327.05000000000018,,2015-10-13T19:20:44.363+00:00,2015-10-13T19:20:44.363+00:00
407,170,362,1,0,799.950000000000045,799.950000000000045,0,,2015-10-13T19:28:18.148+00:00,2015-10-13T19:28:18.148+00:00
410,172,371,4,0,72.4599999999999937,289.839999999999975,0,,2015-10-14T19:18:56.587+00:00,2015-10-14T19:18:56.587+00:00
411,172,372,4,0,66.2800000000000011,265.120000000000005,0,,2015-10-14T19:18:56.590+00:00,2015-10-14T19:18:56.590+00:00
412,155,311,1,0,75,75,0,,2015-10-15T11:06:32.799+00:00,2015-10-15T11:06:32.799+00:00
409,171,349,2,0,210,420,0,,2015-10-14T14:57:01.647+00:00,2015-10-15T13:44:31.342+00:00
408,171,373,2,0,488,976,0,,2015-10-14T14:57:01.638+00:00,2015-10-15T13:44:31.348+00:00
413,171,374,1,0,590,590,0,,2015-10-15T13:44:31.358+00:00,2015-10-15T13:44:31.358+00:00
414,171,375,1,0,179,179,0,,2015-10-15T13:44:31.368+00:00,2015-10-15T13:44:31.368+00:00
415,171,376,1,0,179,179,0,,2015-10-15T13:44:31.376+00:00,2015-10-15T13:44:31.376+00:00
416,171,135,3,0,28,84,84,,2015-10-15T13:44:31.380+00:00,2015-10-15T13:44:31.380+00:00
417,171,44,2,1,89,178,0,,2015-10-15T13:44:31.386+00:00,2015-10-15T13:44:31.386+00:00
418,171,377,3,0,6,18,0,,2015-10-15T13:44:31.393+00:00,2015-10-15T13:44:31.393+00:00
419,171,356,4,0,70,280,0,,2015-10-15T13:46:13.376+00:00,2015-10-15T13:46:13.376+00:00
421,173,20,3,0,40,120,0,,2015-10-15T14:10:35.305+00:00,2015-10-15T14:10:35.305+00:00
422,173,21,3,0,40,120,0,,2015-10-15T14:10:35.313+00:00,2015-10-15T14:10:35.313+00:00
420,173,19,2,0,40,80,0,,2015-10-15T14:10:35.298+00:00,2015-10-15T14:10:54.446+00:00
423,174,9,1,0,75.2999999999999972,75.2999999999999972,85.8499999999999943,,2015-10-15T14:17:51.803+00:00,2015-10-15T14:17:51.803+00:00
424,174,378,4,0,11.2200000000000006,44.8800000000000026,0,,2015-10-15T14:17:51.806+00:00,2015-10-15T14:17:51.806+00:00
425,174,379,1,0,17.0599999999999987,17.0599999999999987,0,,2015-10-15T14:17:51.809+00:00,2015-10-15T14:17:51.809+00:00
426,174,380,18,0,2.08999999999999986,37.6199999999999974,0,,2015-10-15T14:17:51.812+00:00,2015-10-15T14:17:51.812+00:00
427,175,381,3,0,199.900000000000006,599.700000000000045,0,,2015-10-15T14:23:53.283+00:00,2015-10-15T14:23:53.283+00:00
428,175,382,2,0,240,480,0,,2015-10-15T14:23:53.296+00:00,2015-10-15T14:23:53.296+00:00
429,175,383,1,0,137,137,0,,2015-10-15T14:23:53.300+00:00,2015-10-15T14:23:53.300+00:00
430,175,384,1,0,162,162,0,,2015-10-15T14:23:53.305+00:00,2015-10-15T14:23:53.305+00:00
431,176,324,7,0,89.6099999999999994,627.269999999999982,3136,,2015-10-15T14:33:49.095+00:00,2015-10-15T14:33:49.095+00:00
432,177,242,1,0,203.699999999999989,203.699999999999989,223.219999999999999,,2015-10-15T14:35:49.164+00:00,2015-10-15T14:35:49.164+00:00
433,178,385,20,2,3.29999999999999982,66,50.0799999999999983,,2015-10-15T14:46:09.113+00:00,2015-10-15T14:46:09.113+00:00
434,178,386,20,2,3.5,70,52.2000000000000028,,2015-10-15T14:46:09.121+00:00,2015-10-15T14:46:09.121+00:00
435,178,387,20,2,3.62000000000000011,72.4000000000000057,56.6000000000000014,,2015-10-15T14:46:09.124+00:00,2015-10-15T14:46:09.124+00:00
436,178,388,20,2,4.79999999999999982,96,146.800000000000011,,2015-10-15T14:46:09.146+00:00,2015-10-15T14:46:09.146+00:00
437,178,389,20,2,4.29999999999999982,86,137.599999999999994,,2015-10-15T14:46:09.158+00:00,2015-10-15T14:46:09.158+00:00
438,179,390,1,0,240,240,273.639999999999986,,2015-10-15T14:48:53.884+00:00,2015-10-15T14:48:53.884+00:00
439,180,391,1,0,45,45,51.2999999999999972,,2015-10-15T14:52:28.980+00:00,2015-10-15T14:52:28.980+00:00
440,181,129,10,2,21,210,0,,2015-10-15T14:58:25.985+00:00,2015-10-15T14:58:25.985+00:00
441,182,6,5,0,112.290000000000006,561.450000000000045,640.159999999999968,,2015-10-15T15:05:53.493+00:00,2015-10-15T15:05:53.493+00:00
442,182,378,8,0,8.17999999999999972,65.4399999999999977,0,,2015-10-15T15:05:53.500+00:00,2015-10-15T15:05:53.500+00:00
443,182,392,4,0,71.8299999999999983,287.319999999999993,327.600000000000023,,2015-10-15T15:05:53.507+00:00,2015-10-15T15:05:53.507+00:00
444,182,9,2,0,78.7199999999999989,157.439999999999998,179.509999999999991,,2015-10-15T15:05:53.524+00:00,2015-10-15T15:05:53.524+00:00
445,182,393,14,0,6.66000000000000014,93.2399999999999949,0,,2015-10-15T15:05:53.543+00:00,2015-10-15T15:05:53.543+00:00
446,182,335,10,0,6.66000000000000014,66.5999999999999943,0,,2015-10-15T15:05:53.567+00:00,2015-10-15T15:05:53.567+00:00
447,183,394,1,0,358.389999999999986,358.389999999999986,408.629999999999995,,2015-10-15T18:06:41.538+00:00,2015-10-15T18:06:41.538+00:00
448,183,395,4,0,266.470000000000027,1065.88000000000011,1215.30999999999995,,2015-10-15T18:06:41.543+00:00,2015-10-15T18:06:41.543+00:00
